"","year","longitude","latitude","bottom_depth","peak_timing","SSTcumanom45","spring_ice_fraction","ice_retreat_timing","bloom_type","bsregion"
"7861",2021,-169.531783550859,60.2251655091526,-47.4561444652908,133,46.5991236111111,0.691964150047483,108,"ice_free","11"
"7862",2021,-168.489630434868,60.2200734532812,-40.502029713402,117,28.5099347222222,0.741267897470641,112,"ice_full","11"
"7867",2021,-178.490346265151,60.7690163652618,-180.79150744725,125,0.855904166666667,0.218473326474623,120,"ice_full","8"
"7868",2021,-177.443032980954,60.7421617448263,-140.033681993013,125,2.59719027777778,0.307392298647854,135,"ice_full","8"
"7869",2021,-176.438088512666,60.7202884221591,-116.721045790899,149,37.0997625,0.321639736212069,137,"ice_full","8"
"7870",2021,-175.532470607074,60.7483196750227,-98.8612167923474,133,58.2451416666667,0.332805098963643,139,"ice_full","8"
"7871",2021,-174.597242831701,60.7422277523801,-80.4711723871846,133,54.4205166666667,0.412403411076171,136,"ice_full","9"
"7872",2021,-173.557394992274,60.7155136300251,-60.5100559211022,149,28.1033333333333,0.55315399691358,130,"ice_full","9"
"7873",2021,-172.529996597771,60.7498068274471,-58.9485417730037,149,26.8269340543941,0.674543157941595,134,"ice_full","9"
"7874",2021,-171.424181013012,60.7072538393664,-56.3875042976853,149,39.8604555555556,0.59786196201989,138,"ice_full","9"
"7875",2021,-170.470667403177,60.6786234379851,-54.1397022400834,133,40.8253597222222,0.658148483939186,138,"ice_full","9"
"7876",2021,-169.499652466924,60.7019126848515,-45.9090475481125,125,23.1341138888889,0.73935780211301,134,"ice_full","11"
"7877",2021,-168.499856605321,60.6545950503653,-37.9577154962075,125,17.1367291666667,0.747136309727938,138,"ice_full","11"
"7878",2021,-167.511860488317,60.7061393341806,-28.9362570055773,125,4.03953194444444,0.806147925569801,134,"ice_full","11"
"7882",2021,-178.458070229146,61.2307881637463,-161.160135661122,149,-8.78206805555556,0.368962437348317,147,"ice_full",NA
"7884",2021,-176.48064291051,61.1535367210976,-114.2560867105,149,13.3222513888889,0.593796756527914,143,"ice_full","8"
"7885",2021,-175.528892354141,61.1372704376538,-83.9444501256601,133,17.5627916666667,0.66203703493266,140,"ice_full","8"
"7886",2021,-174.586991212711,61.1363353596277,-85.7855210433894,133,17.0643111111111,0.751447076554748,137,"ice_full","10"
"7887",2021,-173.453566641129,61.1850931568202,-66.0679047102658,149,11.1105125,0.826154887071651,137,"ice_full","10"
"7888",2021,-172.566205908201,61.1831707175986,-55.6780983926615,133,11.0762861111111,0.835904498248248,141,"ice_full","10"
"7889",2021,-171.408559481488,61.151930584662,-59.5739347816934,149,12.6062430555556,0.787960715105602,151,"ice_full","9"
"7890",2021,-170.547512039694,61.1962185014687,-50.5135454822955,149,8.31645555555555,0.830027985517569,147,"ice_full","10"
"7891",2021,-169.534557022248,61.2282201437126,-44.2914839181287,149,6.33957361111111,0.893753472222222,139,"ice_full","11"
"7892",2021,-168.449855361606,61.2629074711253,-34.9930762496257,149,6.87101805555555,0.876251628943759,138,"ice_full","11"
"7893",2021,-167.555373930595,61.2110133781919,-26.29186228482,125,5.07685,0.886218457725402,129,"ice_full","11"
"7896",2021,-178.513837991828,61.708179936315,-139.027831496806,149,-22.7071305555556,0.609275351389427,153,"ice_full",NA
"7897",2021,-177.677654703011,61.6790694687803,-133.59541340336,149,-13.8517763888889,0.695184089069057,146,"ice_full",NA
"7898",2021,-176.501658349488,61.7779824793042,-104.584214344942,149,-10.6272222222222,0.781638525132275,142,"ice_full","8"
"7899",2021,-175.548865770022,61.7798705311631,-92.3876253279735,149,-6.31228472222222,0.829645496445106,142,"ice_full","10"
"7900",2021,-174.5813256532,61.6975496097941,-67.9401222457877,149,-1.78444722222222,0.866087800944549,143,"ice_full","10"
"7901",2021,-173.504746215235,61.7499974492452,-65.6239674926725,149,-1.33189444444444,0.917359061756711,139,"ice_full","10"
"7903",2021,-171.533622614543,61.7503446896871,-64.6482638888889,149,-13.8105111111111,0.852010390946502,165,"ice_full","10"
"7905",2021,-169.502088152937,61.7439933521966,-41.734938102034,149,-6.96721527777778,0.865035906756366,158,"ice_full","11"
"7906",2021,-168.400236964773,61.708141631766,-33.4268935651716,133,2.18813888888889,0.868037474712107,149,"ice_full","11"
"7907",2021,-167.451088889724,61.8016034206228,-25.0718652387951,125,13.4885930555556,0.890281495510662,129,"ice_full","11"
"7909",2021,-179.485936640334,62.2831931401403,-125.189704875766,149,-32.8967027777778,0.765569435185185,155,"ice_full",NA
"7911",2021,-177.540874469641,62.189145042246,-103.944974747475,149,-22.0893402777778,0.776880635245902,152,"ice_full",NA
"7912",2021,-176.497081332737,62.2467768480236,-96.9664855072464,149,-14.4516111111111,0.827272181964573,145,"ice_full",NA
"7913",2021,-175.420183410423,62.2799671648551,-81.269038647343,149,-6.12204305555556,0.820826104129924,156,"ice_full","10"
"7918",2021,-170.508099340762,62.3233812343929,-43.5995322286377,133,4.64420972222222,0.8432108017863,143,"ice_full","10"
"7919",2021,-169.53077118478,62.2983541846395,-37.899738908374,141,2.18938888888889,0.869166445162835,146,"ice_full","10"
"7920",2021,-168.453849956354,62.2592299325126,-31.7437626646403,141,-2.52919861111111,0.883645297673707,151,"ice_full","11"
"7921",2021,-167.39227750141,62.2245502309532,-24.8632347410273,141,24.5342666666667,0.841511195099967,143,"ice_full","11"
"7925",2021,-177.593878663616,62.7157897007318,-106.557613168724,149,-27.3229375,0.851106133318278,153,"ice_full",NA
"7926",2021,-176.352036479832,62.749300982601,-91.874434754522,149,-17.1609194444444,0.859737711242663,152,"ice_full",NA
"7927",2021,-175.446625344353,62.7116363273179,-84.0980888429752,149,-5.89529583333333,0.852593620345072,152,"ice_full",NA
"7928",2021,-174.44540347061,62.7557784717287,-79.8823145724258,133,2.24679722222222,0.860139059983897,145,"ice_full","10"
"7929",2021,-173.480701449108,62.7529873867772,-65.7059036370454,133,5.768575,0.88217460776749,138,"ice_full","10"
"7930",2021,-172.491754258677,62.7225376032764,-56.3083917868067,133,12.6105875,0.87440833110755,134,"ice_full","10"
"7931",2021,-171.424825926439,62.7972964553126,-45.098685349738,133,19.0146180555556,0.88634984726995,127,"ice_full","10"
"7932",2021,-170.492506756162,62.781205396561,-35.7671810854571,133,22.1178666666667,0.872279526201734,124,"ice_full","10"
"7933",2021,-169.536347637035,62.7862024696685,-30.0071820127678,141,21.842945187976,0.813388773148148,140,"ice_full","10"
"7934",2021,-168.666515931103,62.7945523308405,-29.5112458103322,141,9.55527638888889,0.864383915960452,148,"ice_full","10"
"7935",2021,-167.399317851803,62.7371808974574,-25.1346721758984,149,31.5279402777778,0.889823185350529,142,"ice_full","11"
"7943",2021,-174.417689485252,63.2263410118502,-79.0762992831541,149,-5.71813333333333,0.830553961503493,159,"ice_full",NA
"7947",2021,-170.618647242872,63.1628291247158,-23.3753908787944,165,34.1844836853543,0.546536334019204,165,"ice_full","12"
"7950",2021,-167.528942490922,63.2276925613746,-26.0722496316853,149,11.7904833333333,0.88569916235091,148,"ice_full","14"
"7951",2021,-166.531165845466,63.2014074190699,-22.5837436868687,149,15.2424902777778,0.868504463734568,150,"ice_full","14"
"7962",2021,-170.455873984142,63.8689606590729,-32.4993460965024,157,7.17646588022012,0.616602158224401,166,"ice_full","12"
"7966",2021,-166.489173539335,63.8617469740085,-26.0335012117027,149,-8.76816388888889,0.85360031167979,157,"ice_full","14"
"7971",2021,-176.528949529589,64.3050688996552,-85.1430457052797,157,-35.6591875,0.875886055831951,164,"ice_full",NA
"7973",2021,-174.359777520824,64.3533770143058,-58.3891566371642,157,-15.1802555555556,0.799521174726885,169,"ice_full",NA
"7974",2021,-173.44775423402,64.1863840906589,-41.4332611396084,149,-10.5682284431696,0.565227263959035,162,"ice_full",NA
"7975",2021,-172.465338279872,64.2161702528312,-37.7152455802604,157,8.30886160296486,0.670665027710192,167,"ice_full",NA
"7976",2021,-171.581814374258,64.30888768819,-42.5030597013912,157,0.626449999999999,0.783184064814815,155,"ice_full","12"
"7977",2021,-170.549999050896,64.224263668837,-42.5219705303646,149,5.07853194444444,0.826606927367942,152,"ice_full","12"
"7979",2021,-168.380146026006,64.2946724144986,-30.577860005598,157,-6.74977083333333,0.8340866450392,167,"ice_full","14"
"7980",2021,-167.40897433394,64.2892689497007,-25.8356955520113,165,-5.93540555555556,0.784120211017177,168,"ice_full","14"
"7989",2021,-176.510392866586,64.7867506578825,-62.2616939158605,157,-2.34961527777778,0.777324564071371,167,"ice_full",NA
"7990",2021,-175.469572125446,64.7174616787612,-46.9634818399245,149,-2.37141834393736,0.600751543209877,168,"ice_full",NA
"7993",2021,-171.572320359801,64.7457587709133,-39.8478821529881,149,3.89364444444444,0.78494859023983,152,"ice_full",NA
"7994",2021,-170.539063393068,64.7588934296013,-47.0307830823663,149,4.09850694444444,0.849992080896686,144,"ice_full","12"
"7995",2021,-169.693982556666,64.7215454829666,-47.3544446008938,149,6.51251388888889,0.865041948961156,153,"ice_full","12"
"7997",2021,-167.394734359842,64.8029516819617,-22.1785652430968,165,16.2110402777778,0.75884492481203,163,"ice_full","13"
"8002",2021,-176.455421044813,65.2599176471834,-27.9018418652542,149,25.3087540111297,0.642252714495071,169,"ice_full",NA
"8006",2021,-170.490130502021,65.2631903858924,-39.2793158419661,149,5.26890277777778,0.77876383744856,165,"ice_full",NA
"8014",2021,-169.506901789259,65.7501390602486,-40.5995294207291,149,-0.475876388888889,0.838750018226888,157,"ice_full",NA
"8015",2021,-168.442231075188,65.703491026714,-45.9855738453934,165,11.8491664141414,0.77433822485807,167,"ice_full",NA
"8019",2022,-165.458766628778,54.747116272325,-171.756074290097,133,-7.11951111111111,0,0,"ice_free","16"
"8030",2022,-166.455165704491,55.2437354080303,-135.826003643525,141,-1.47749861111111,0,0,"ice_free","4"
"8031",2022,-165.474774387693,55.222829523541,-117.40123713292,141,-3.15499583333333,0,0,"ice_free","4"
"8032",2022,-164.514662139838,55.2415535980363,-85.962772972455,133,0.125925000000001,0,0,"ice_free","1"
"8041",2022,-167.525456234085,55.7646323707998,-132.823610487312,141,1.83166527777778,0,0,"ice_free","4"
"8042",2022,-166.520242965307,55.7631241076244,-127.40620536822,141,2.95856527777778,0,0,"ice_free","4"
"8043",2022,-165.474792647333,55.7588858186798,-109.16261684529,133,8.00720138888889,0,0,"ice_free","4"
"8044",2022,-164.498937413609,55.7632294553269,-95.5434481040523,133,8.39065555555555,0,0,"ice_free","3"
"8045",2022,-163.506934462364,55.7511593922106,-83.7338316686287,133,5.78083888888889,0,0,"ice_free","1"
"8046",2022,-162.557527150298,55.7901791843207,-55.3604345740882,117,9.80160001093613,0.138525990903184,87,"ice_free","1"
"8056",2022,-167.528035712986,56.2411332686342,-128.195632310494,141,6.67659722222222,0,0,"ice_free","4"
"8057",2022,-166.513208143104,56.263983773869,-108.699143073253,141,12.9525375,0,0,"ice_free","4"
"8058",2022,-165.468488953057,56.2470276390666,-92.0386723372008,133,12.9654444444444,0,0,"ice_free","3"
"8059",2022,-164.492090048835,56.2632821844339,-86.5542663747791,133,6.43150972222222,0,0,"ice_free","3"
"8060",2022,-163.520496973218,56.2607038108962,-85.0205091617974,133,15.6416722222222,0,0,"ice_free","3"
"8061",2022,-162.472559176747,56.2378194071645,-75.8123070032404,133,23.2598763888889,0,0,"ice_free","1"
"8062",2022,-161.506321784105,56.254315665663,-55.407014037025,117,26.8296319444444,0.16333882611425,89,"ice_free","1"
"8067",2022,-172.483834585377,56.7572857343481,-178.693931241343,157,18.3352166666667,0,0,"ice_free","8"
"8068",2022,-171.507576780656,56.7425348079676,-144.27977955574,165,5.12608194444445,0,0,"ice_free","8"
"8069",2022,-170.454389641971,56.7437592277475,-100.609350957929,157,-16.4097638888889,0.0588906153549383,102,"ice_free","5"
"8070",2022,-169.455929071757,56.7467331216056,-71.5742006803802,149,-13.5434652777778,0.0709406775120028,102,"ice_free","5"
"8071",2022,-168.542045977568,56.742340039374,-95.1551728357339,149,-1.89317222222222,0,0,"ice_free","3"
"8072",2022,-167.488097968013,56.7668538573884,-91.1406851244491,149,-10.7332972222222,0,0,"ice_free","3"
"8073",2022,-166.492745650198,56.7473174555264,-81.3798481904628,141,-3.3597375,0,0,"ice_free","3"
"8074",2022,-165.506397924308,56.7456528378452,-75.6173673104612,141,-13.2896222222222,0,0,"ice_free","3"
"8075",2022,-164.483351230959,56.7284482770853,-73.7779791371655,133,-4.3302625,0,0,"ice_free","3"
"8076",2022,-163.505198805241,56.752446160209,-71.7983308398359,133,20.1582180555556,0.15420524691358,36,"ice_free","3"
"8077",2022,-162.500167529358,56.7624761648028,-67.0391409843843,133,29.4464375,0,0,"ice_free","3"
"8078",2022,-161.495849597796,56.7611010344343,-70.6046473503997,133,39.2607972222222,0,0,"ice_free","3"
"8079",2022,-160.508299751481,56.7605879828044,-60.4169266112616,117,40.0329680555556,0,12,"ice_free","3"
"8084",2022,-172.50241288483,57.2545410236001,-134.191450137024,165,9.56784027777778,0,0,"ice_free","8"
"8085",2022,-171.523792284776,57.2307057207721,-113.429111094395,109,-35.2519777777778,0.109126388888889,105,"ice_full","8"
"8086",2022,-170.527359387353,57.2287322053115,-62.7315760868139,109,-68.1834625,0.223537867996201,108,"ice_full","5"
"8087",2022,-169.444368459326,57.2117700603279,-66.5228955445267,125,-51.3079625,0.245349807599808,107,"ice_full","6"
"8088",2022,-168.508977305741,57.2437334476313,-76.80754104975,109,-41.7768972222222,0.206179824561404,106,"ice_full","3"
"8089",2022,-167.50763582234,57.2185476338795,-72.8462934665041,109,-39.9996291666667,0.200197033382066,106,"ice_full","3"
"8090",2022,-166.49053661736,57.2113858263022,-74.2980344126051,125,-24.9273138888889,0.195756350511696,106,"ice_full","3"
"8091",2022,-165.504533339647,57.2343012998544,-70.049173303899,101,-30.9481347222222,0.186165811644978,104,"ice_full","3"
"8092",2022,-164.468506822068,57.2173820957478,-68.2495672788726,101,-31.6336541666667,0.22209453295207,98,"ice_full","3"
"8093",2022,-163.475316113941,57.2370907475088,-63.5948152030204,109,-15.4686513888889,0.219604148582176,94,"ice_full","3"
"8094",2022,-162.492017242438,57.2458365557915,-56.0159718244349,133,36.7081833333333,0.391149266975309,50,"ice_free","2"
"8095",2022,-161.49609777875,57.2434220596552,-56.6005902197309,133,55.4650722222222,0.225177579365079,44,"ice_free","3"
"8096",2022,-160.495106820133,57.2501912417953,-61.4509764073263,133,48.8601875,0.189231224279835,39,"ice_free","3"
"8097",2022,-159.51364808486,57.2588512461226,-50.5399370968199,101,58.4141402777778,0.371434238215488,52,"ice_free","2"
"8101",2022,-172.537661521357,57.7441574833596,-120.733233650436,109,-23.1588916666667,0.166492552997076,106,"ice_full","8"
"8102",2022,-171.526513941367,57.7359577319177,-91.1206678051958,109,-67.6419944444444,0.302966004867047,108,"ice_full","6"
"8103",2022,-170.432499755876,57.7237980104754,-74.4546848931152,109,-69.7895152777778,0.39555275726676,109,"ice_full","6"
"8104",2022,-169.483313104884,57.731861459952,-66.6957893737769,109,-69.367425,0.446246809710351,108,"ice_full","6"
"8105",2022,-168.499261882107,57.7243322432717,-72.7448309135793,109,-65.8573513888889,0.447781264650727,109,"ice_full","6"
"8106",2022,-167.502198218671,57.7862710143351,-64.6997538710976,109,-46.7213791666667,0.421532143694327,109,"ice_full","3"
"8107",2022,-166.514636550908,57.7515524094347,-61.6356585073352,109,-34.0587555555556,0.414902560763889,110,"ice_full","3"
"8108",2022,-165.476502066083,57.7721131783549,-62.8628589347441,109,-32.1642375,0.41362165316358,110,"ice_full","3"
"8109",2022,-164.479066078409,57.7701815199523,-46.4999566631239,109,-30.6288819444444,0.410217473884141,108,"ice_full","2"
"8110",2022,-163.48047477603,57.7355131987918,-49.2243645513188,109,-10.7408444444444,0.381665432098765,105,"ice_full","2"
"8111",2022,-162.491114140578,57.7597469454563,-46.3642496160108,117,47.0328791666667,0.619091944444444,55,"ice_free","2"
"8112",2022,-161.478935832929,57.7513487478526,-39.2239696463381,117,48.5652194444444,0.51792077020202,52,"ice_free","2"
"8113",2022,-160.503608762892,57.7421170377201,-47.8979407161899,117,44.7940444444444,0.549146675084175,52,"ice_free","3"
"8114",2022,-159.51859404602,57.7302059489097,-46.313696957832,101,48.8751875,0.652160555555556,55,"ice_free","2"
"8119",2022,-173.54209530979,58.2785764178973,-120.666482659332,109,7.1478875,0.156667700617284,105,"ice_full","8"
"8120",2022,-172.527457041204,58.2443783801805,-117.454913950018,109,-47.8230180555556,0.344932979186451,108,"ice_full","8"
"8121",2022,-171.584439846797,58.2304967164205,-99.3673771480945,109,-62.3981319444444,0.459152263374486,111,"ice_full","6"
"8122",2022,-170.527494250505,58.2647084570581,-88.4787199713717,125,-53.3042388888889,0.533386313657407,110,"ice_full","6"
"8123",2022,-169.48684893144,58.2327396757928,-78.5759974530271,133,-58.8771583333333,0.552273341049383,108,"ice_free","6"
"8124",2022,-168.445826892733,58.2199545431466,-72.3770265474521,109,-51.3794361111111,0.55027689525463,110,"ice_full","6"
"8125",2022,-167.460926689452,58.24277640762,-56.5055024629736,109,-35.0767458333333,0.505005396288382,108,"ice_full","6"
"8126",2022,-166.465172740756,58.2693270567626,-51.7017475941046,109,-23.5922138888889,0.510848809947768,108,"ice_full","2"
"8127",2022,-165.517714139297,58.2529442015318,-47.7755957371707,109,-16.9323430555556,0.507387297453704,110,"ice_full","2"
"8128",2022,-164.507244447642,58.2485546585801,-42.063494110727,109,-9.15933888888889,0.507736935763889,110,"ice_full","2"
"8129",2022,-163.433040372128,58.2352060512203,-37.5430161073125,117,23.3470763888889,0.493085416666667,100,"ice_full","2"
