Lipid_WWT_g,Lipid_WWT_mg,year,Internal_Standard_Added_ug,Total_FA_Conc,Total_FA_extract,vial_id,cruise,gis_station,area_swept,cpue,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,process_date,notes,maturity,mid_latitude,mid_longitude,bottom_depth,gear_temperature,region,lme,DWT_WWT,Perc_DWT,Total_FA,WWT_DWT
0.34,341,2019,1518,16.41,5594.63,2019-232,201901,M-21,0.0126761594668335,11044.354590702538,162,127,1,87.07,13.04,250.7,1.9036,0.2107,6/1/2021,,0,59.00371,-170.48058,70,3,3,EBS,0.11068501786089514,11.068501786089515,148.25854769814904,9.034646416706217
NA,NA,2019,NA,NA,NA,2019-208,201901,J-20,0.012972170667555,8171.3386846751155,94,121,1,87.46,13.24,277.6,0.8844,0.1111,5/24/2021,R2,0,57.98737,-169.68823,70,3.3,2,EBS,0.1256218905472637,12.56218905472637,NA,7.9603960396039595
NA,NA,2019,NA,NA,NA,2019-210,201901,J-20,0.012972170667555,8171.3386846751155,94,121,1,84.23,12.94,217.8,1.0576,0.1359,5/24/2021,R2,0,57.98737,-169.68823,70,3.3,2,EBS,0.1284984871406959,12.849848714069589,NA,7.782192788815307
NA,NA,2019,NA,NA,NA,2019-66,201901,O-31,0.0133047665657412,526.1272315761246,162,178,2,78.67,0,145.7,0.9085,0.1495,4/12/2021,very large female and not in the database-possibly tanner?,0,59.65589,-177.1321,176,3.3,5,EBS,0.16455696202531644,16.455696202531644,NA,6.076923076923077
NA,NA,2019,NA,NA,NA,2019-167,201901,P-21,0.01323881807263125,43684.886130099534,94,134,1,96.18,14.49,294.3,1.037,0.1994,5/17/2021,R4,0,60.01924,-170.63711,64,2.7,4,EBS,0.19228543876567022,19.228543876567024,NA,5.200601805416248
NA,NA,2019,NA,NA,NA,2019-18,201901,PO2423,0.0145501203732786,272172.1311167171,94,159,1,81.02,12.73,181.2,0.9145,0.0666,3/19/2021,,0,59.83477,-172.24578,76,2.3,4,EBS,0.07282668124658284,7.282668124658284,NA,13.731231231231229
NA,NA,2019,NA,NA,NA,2019-20,201901,PO2423,0.0145501203732786,272172.1311167171,94,159,1,82.18,12.92,202.3,0.9261,0.0909,3/19/2021,,0,59.83477,-172.24578,76,2.3,4,EBS,0.09815354713313897,9.815354713313896,NA,10.18811881188119
NA,NA,2019,NA,NA,NA,2019-160,201901,Q-21,0.0140845790630259,119741.31867577978,94,133,1,84.69,11.99,211.7,1.4069,0.1135,5/11/2021,R4,0,60.32928,-170.6645,62,2.6,4,EBS,0.08067382187788756,8.067382187788755,NA,12.395594713656388
NA,NA,2019,NA,NA,NA,2019-31,201901,S-22,0.01444197857091,250671.82050055408,94,167,2,51.87,0,43.8,0.6212,0.1369,3/22/2021,R12,0,60.99637,-171.47555,60,2.1,4,EBS,0.22037990985189954,22.037990985189953,NA,4.537618699780862
NA,NA,2019,NA,NA,NA,2019-32,201901,S-24,0.0145410472330266,263874.80891232594,94,171,2,52.59,0,47.7,0.6538,0.1213,3/22/2021,,0,61.00004,-172.80977,66,2.3,4,EBS,0.18553074334658917,18.553074334658916,NA,5.389942291838417
NA,NA,2019,NA,NA,NA,2019-6,201901,V-27,0.013912080357285,170569.63941107484,162,193,1,80.11,13.21,NA,0.9814,0.2139,3/17/2021,missing L3 WL and L chela,0,61.99908,-175.17202,80,0.4,4,EBS,0.21795394334624005,21.795394334624003,NA,4.588125292192614
NA,NA,2019,NA,NA,NA,2019-8,201901,V-27,0.013912080357285,170569.63941107484,162,193,1,78.86,13.02,190.5,1.0815,0.2794,3/17/2021,,0,61.99908,-175.17202,80,0.4,4,EBS,0.2583448913546001,25.83448913546001,NA,3.8707945597709377
NA,NA,2019,NA,NA,NA,2019-9,201901,V-27,0.013912080357285,170569.63941107484,162,193,1,87.42,14.75,NA,1.1223,0.2368,3/17/2021,"missing L chela, L4WL and R2WL",0,61.99908,-175.17202,80,0.4,4,EBS,0.21099527755502093,21.09952775550209,NA,4.7394425675675675
NA,NA,2019,NA,NA,NA,2019-104,201902,AA-23,0.014365230067056,72158.1335740092,162,42,2,48.8,0,35.1,0.9236,0.2553,4/26/2021,,0,63.6616,-172.72117,56,0.3,8,NBS,0.27641836292767435,27.641836292767437,NA,3.6177046611829216
NA,NA,2019,NA,NA,NA,2019-93,201902,AA-23,0.014365230067056,72158.1335740092,162,42,2,48.55,0,37.6,0.9526,0.1584,4/20/2021,R123,0,63.6616,-172.72117,56,0.3,8,NBS,0.16628175519630486,16.628175519630485,NA,6.013888888888888
NA,NA,2019,NA,NA,NA,2019-129,201902,FF-18,0.0121191759469935,4703.2900792351675,162,18,2,60.58,0,90.2,0.8614,0.215,4/29/2021,R9,0,65.22397,-168.90444,53,2.1,9,NBS,0.24959368469932666,24.959368469932667,NA,4.006511627906977
NA,NA,2019,NA,NA,NA,2019-57,201902,V-24,0.01412747210032455,570605.7752409088,94,1,2,52.24,0,44.8,0.5479,0.1462,3/30/2021,R123,0,62.00723,-173.08002,58,0.8,7,NBS,0.2668370140536594,26.68370140536594,NA,3.7476060191518474
NA,NA,2019,NA,NA,NA,2019-135,201902,W-26,0.0141509820878085,208473.85302972078,162,2,2,56.16,0,58,0.7661,0.1977,5/5/2021,R12,0,62.33512,-174.57173,71,-0.5,7,NBS,0.2580603054431536,25.806030544315362,NA,3.8750632271117857
NA,NA,2019,NA,NA,NA,2019-137,201902,W-26,0.0141509820878085,208473.85302972078,162,2,2,59.29,0,64.9,1.0347,0.2058,5/5/2021,R12,0,62.33512,-174.57173,71,-0.5,7,NBS,0.19889823137141202,19.889823137141203,NA,5.027696793002915
NA,NA,2019,NA,NA,NA,2019-144,201902,W-26,0.0141509820878085,208473.85302972078,162,2,2,57.9,0,59.9,0.7927,0.2082,5/7/2021,,0,62.33512,-174.57173,71,-0.5,7,NBS,0.2626466506875237,26.264665068752368,NA,3.807396733909702
NA,NA,2019,NA,NA,NA,2019-16,201902,W-27,0.01495924640185965,67622.14170589813,162,1,1,80.69,14.25,208.7,0.9922,0.2586,3/19/2021,,0,62.31661,-175.31904,80,0.2,7,NBS,0.2606329369078815,26.063293690788147,NA,3.836813611755607
NA,NA,2019,NA,NA,NA,2019-4,201902,W-27,0.01495924640185965,67622.14170589813,162,1,1,78.97,12.31,189.2,0.7634,0.1697,3/17/2021,,0,62.31661,-175.31904,80,0.2,7,NBS,0.2222949960702122,22.229499607021218,NA,4.498526812021214
NA,NA,2019,NA,NA,NA,2019-5,201902,W-27,0.01495924640185965,67622.14170589813,162,1,1,78.61,12.83,175.1,1.0278,0.2458,3/17/2021,,0,62.31661,-175.31904,80,0.2,7,NBS,0.23915158591165595,23.915158591165593,NA,4.181448331977218
NA,NA,2019,NA,NA,NA,2019-152,201902,ZZ-24,0.0145769275375977,129981.0769528085,162,46,2,50.24,0,42.9,0.575,0.1759,5/11/2021,R8,0,63.33692,-173.40604,71,0,8,NBS,0.30591304347826087,30.59130434782609,NA,3.268902785673678
NA,NA,2022,NA,NA,NA,VA-2,202201,I-18,0.0144576781357008,3804.206974575452,94,94,2,50.31,0,NA,NA,NA,,,0,57.65536,-168.40507,70,1,2,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-3,202201,I-18,0.0144576781357008,3804.206974575452,94,94,2,52.4,0,NA,NA,NA,,,0,57.65536,-168.40507,70,1,2,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-6,202201,I-18,0.0144576781357008,3804.206974575452,94,94,2,53.77,0,NA,NA,NA,,,0,57.65536,-168.40507,70,1,2,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-15,202201,I-18,0.0144576781357008,3804.206974575452,94,94,2,49.17,0,NA,NA,NA,,,0,57.65536,-168.40507,70,1,2,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-16,202201,I-18,0.0144576781357008,3804.206974575452,94,94,2,49.47,0,NA,NA,NA,,,0,57.65536,-168.40507,70,1,2,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-20,202201,IH1918,0.0145816081350786,205.73862445137152,94,93,2,50.38,0,NA,NA,NA,,,0,57.48975,-168.7529,72,1.3,2,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-177,202201,J-25,0.0158223501517257,252.8069447106586,162,164,1,75.45,13.44,163,NA,NA,,,0,58.00653,-172.85404,109,2.7,6,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-22,202201,JI2120,0.0143734547870595,904.4450476655043,94,107,1,93.06,16.66,NA,NA,NA,,,0,57.82862,-169.97711,72,0.5,2,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-14,202201,K-01,0.0157000925023635,191.08167671931733,94,97,2,45.47,0,NA,NA,NA,,,0,58.31114,-167.83477,61,0.8,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-1,202201,K-19,0.01376736639424575,726.3553328674125,94,110,2,59.11,0,NA,NA,NA,,,0,58.33895,-169.11492,68,0.9,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-9,202201,K-19,0.01376736639424575,726.3553328674125,94,110,2,47.25,0,34,NA,NA,,,0,58.33895,-169.11492,68,0.9,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-184,202201,K-21,0.0147477976263255,10883.981057176547,162,128,1,93.14,18.31,211,NA,NA,,,0,58.33725,-170.38538,75,0,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-174,202201,K-22,0.0134014223323332,2462.4251950020193,162,129,1,94.22,17.41,340,NA,NA,,,0,58.33816,-171.01678,84,-0.6,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-193,202201,L-21,0.0154052492643621,18953.577120979517,162,127,1,104.35,19.36,397,NA,NA,,,0,58.66451,-170.43344,74,-0.1,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-194,202201,L-21,0.0154052492643621,18953.577120979517,162,127,1,98.57,18.28,268,NA,NA,,,0,58.66451,-170.43344,74,-0.1,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-198,202201,L-21,0.0154052492643621,18953.577120979517,162,127,1,95.81,17.86,256,NA,NA,,,0,58.66451,-170.43344,74,-0.1,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-199,202201,L-21,0.0154052492643621,18953.577120979517,162,127,1,96.21,17.5,220,NA,NA,,,0,58.66451,-170.43344,74,-0.1,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-170,202201,L-22,0.015646566222837,8308.532245896742,162,126,1,90.57,17.17,337,NA,NA,,,0,58.66466,-171.0847,83,-0.4,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-5,202201,L-23,0.0139560687605196,111903.73355124217,94,134,1,76.8,15.33,186,NA,NA,,,1,58.66024,-171.7168,91,-0.2,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-8,202201,M-19,0.01334221746820875,824.4506601852592,94,112,1,91.56,16.92,NA,NA,NA,,SC3- skip molt?,0,58.98863,-169.17239,54,1.6,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-12,202201,M-19,0.01334221746820875,824.4506601852592,94,112,2,51.4,0,NA,NA,NA,,,0,58.98863,-169.17239,54,1.6,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-27,202201,M-19,0.01334221746820875,824.4506601852592,94,112,2,46.02,0,NA,NA,NA,,,0,58.98863,-169.17239,54,1.6,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-18,202201,M-20,0.01444634633164635,761.4382036448386,94,117,2,53.74,0,NA,NA,NA,,,0,59.0026,-169.83127,63,0.9,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-165,202201,M-21,0.01568123862187905,7269.8338918803875,162,124,1,93.41,17.06,231,NA,NA,,,0,59.01035,-170.48345,71,0.1,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-30,202201,M-23,0.0140018327236557,16234.760440749686,94,135,1,92.7,18.74,328,NA,NA,,,0,58.99078,-171.77895,87,0.1,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-31,202201,M-23,0.0140018327236557,16234.760440749686,94,135,1,71.72,11.92,138,NA,NA,,,0,58.99078,-171.77895,87,0.1,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-4,202201,N-19,0.0143473036177779,906.0936010228123,94,115,1,85.13,16.39,NA,NA,NA,,molting,0,59.34587,-169.22528,50,2.5,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-7,202201,N-20,0.014743351437738,14228.08110393819,94,116,2,48.03,0,NA,NA,NA,,,0,59.32724,-169.88624,61,0.8,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-24,202201,N-20,0.014743351437738,14228.08110393819,94,116,2,50.48,0,NA,NA,NA,,,0,59.32724,-169.88624,61,0.8,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-37,202201,N-20,0.014743351437738,14228.08110393819,94,116,2,43.71,0,NA,NA,NA,,,0,59.32724,-169.88624,61,0.8,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-162,202201,N-21,0.01561344722004375,183796.20141258973,162,123,1,98.91,18.48,348,NA,NA,,,0,59.32744,-170.53788,69,0.1,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-200,202201,N-21,0.01561344722004375,183796.20141258973,162,123,1,87.15,15.57,NA,NA,NA,,,0,59.32744,-170.53788,69,0.1,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-13,202201,N-22,0.0147892139459064,5138.880286537238,94,137,1,82.5,12.78,186,NA,NA,,,0,59.32165,-171.17434,74,-0.2,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-10,202201,N-23,0.0145612093133925,6043.45409134824,94,136,1,90.56,14.37,NA,NA,NA,,,0,59.33373,-171.84187,79,-0.5,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-11,202201,N-23,0.0145612093133925,6043.45409134824,94,136,1,74.13,10.66,NA,NA,NA,,,0,59.33373,-171.84187,79,-0.5,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-172,202201,N-24,0.015210524863644,2761.2459383560035,162,150,1,99.68,18.86,342,NA,NA,,,0,59.3343,-172.50217,88,-0.1,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-21,202201,O-22,0.0139526733302055,20712.87653344232,94,138,1,73,11.05,128,NA,NA,,,0,59.66689,-171.25353,71,-0.2,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-23,202201,O-22,0.0139526733302055,20712.87653344232,94,138,1,73.13,10.12,124,NA,NA,,,0,59.66689,-171.25353,71,-0.2,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-35,202201,O-22,0.0139526733302055,20712.87653344232,94,138,1,74.69,11.27,144,NA,NA,,,0,59.66689,-171.25353,71,-0.2,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-38,202201,O-22,0.0139526733302055,20712.87653344232,94,138,1,85.92,13.37,202,NA,NA,,,0,59.66689,-171.25353,71,-0.2,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-39,202201,O-22,0.0139526733302055,20712.87653344232,94,138,1,78.46,11.95,176,NA,NA,,,0,59.66689,-171.25353,71,-0.2,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-40,202201,O-22,0.0139526733302055,20712.87653344232,94,138,1,77.42,11.01,164,NA,NA,,,0,59.66689,-171.25353,71,-0.2,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-58,202201,O-23,0.0149248049130708,51114.168958543436,94,139,1,71.07,12.97,150,NA,NA,,,0,59.66055,-171.86433,77,-0.7,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-179,202201,O-24,0.01493801723623275,7162.93188767163,162,151,1,89.51,16.56,265,NA,NA,,,0,59.6709,-172.57502,84,-0.5,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-182,202201,O-24,0.01493801723623275,7162.93188767163,162,151,1,83.96,16.71,252,NA,NA,,,0,59.6709,-172.57502,84,-0.5,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-185,202201,O-24,0.01493801723623275,7162.93188767163,162,151,1,75.34,12.28,159,NA,NA,,,0,59.6709,-172.57502,84,-0.5,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-190,202201,O-24,0.01493801723623275,7162.93188767163,162,151,1,78.44,14.23,195,NA,NA,,,0,59.6709,-172.57502,84,-0.5,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-192,202201,O-24,0.01493801723623275,7162.93188767163,162,151,1,85.78,14.12,241,NA,NA,,,0,59.6709,-172.57502,84,-0.5,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-195,202201,O-24,0.01493801723623275,7162.93188767163,162,151,1,80.79,19.49,194,NA,NA,,,1,59.6709,-172.57502,84,-0.5,3,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-86,202201,O-29,0.0150490375448259,1063.1909151891948,94,178,2,59.74,0,NA,NA,NA,,,0,59.666,-175.82968,136,1.9,5,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-161,202201,P-20,0.0145989654722175,6438.812406186336,162,120,1,84.28,15.07,234,NA,NA,,close to molting,0,59.99996,-169.97629,55,1,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-17,202201,P-22,0.0142794404938185,15686.889139456724,94,142,1,84.01,11.15,222,NA,NA,,,0,59.98028,-171.2998,68,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-19,202201,P-22,0.0142794404938185,15686.889139456724,94,142,1,71.89,10.38,148,NA,NA,,,0,59.98028,-171.2998,68,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-25,202201,P-22,0.0142794404938185,15686.889139456724,94,142,2,57.41,0,NA,NA,NA,,,0,59.98028,-171.2998,68,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-26,202201,P-22,0.0142794404938185,15686.889139456724,94,142,1,70.75,10.18,124,NA,NA,,,0,59.98028,-171.2998,68,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-29,202201,P-22,0.0142794404938185,15686.889139456724,94,142,2,56.36,0,58,NA,NA,,,0,59.98028,-171.2998,68,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-32,202201,P-22,0.0142794404938185,15686.889139456724,94,142,1,73.24,10.9,NA,NA,NA,,,0,59.98028,-171.2998,68,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-33,202201,P-22,0.0142794404938185,15686.889139456724,94,142,1,79.32,12.53,174,NA,NA,,,0,59.98028,-171.2998,68,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-34,202201,P-22,0.0142794404938185,15686.889139456724,94,142,2,60.02,0,66,NA,NA,,,0,59.98028,-171.2998,68,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-36,202201,P-22,0.0142794404938185,15686.889139456724,94,142,1,78.2,11.87,184,NA,NA,,,0,59.98028,-171.2998,68,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-85,202201,P-30,0.01517651079206625,3624.021407394385,94,179,1,87.2,16.43,280,NA,NA,,,0,60.0072,-176.71824,141,2,5,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-28,202201,PO2423,0.01429229508102,33492.30457994699,94,140,1,75.04,12.58,146,NA,NA,,,0,59.82478,-172.25274,75,-0.6,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-79,202201,PO2423,0.01429229508102,33492.30457994699,94,140,2,45.49,0,NA,NA,NA,,,0,59.82478,-172.25274,75,-0.6,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-178,202201,PO2524,0.0154902341503536,9877.190913638153,162,157,1,75.68,13.24,187,NA,NA,,,0,59.82958,-172.93313,80,-0.5,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-42,202201,Q-22,0.0138047175854676,10141.460637150574,94,143,1,76.53,12.17,172,NA,NA,,,0,60.32517,-171.3717,65,0,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-53,202201,Q-22,0.0138047175854676,10141.460637150574,94,143,1,83.19,11.75,220,NA,NA,,,0,60.32517,-171.3717,65,0,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-54,202201,Q-22,0.0138047175854676,10141.460637150574,94,143,1,84.07,12.55,216,NA,NA,,,0,60.32517,-171.3717,65,0,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-60,202201,Q-22,0.0138047175854676,10141.460637150574,94,143,1,83.67,12.89,NA,NA,NA,,,0,60.32517,-171.3717,65,0,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-63,202201,Q-22,0.0138047175854676,10141.460637150574,94,143,1,78.09,12.31,184,NA,NA,,,0,60.32517,-171.3717,65,0,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-74,202201,Q-22,0.0138047175854676,10141.460637150574,94,143,1,73.82,10.33,142,NA,NA,,,0,60.32517,-171.3717,65,0,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-41,202201,Q-23,0.0130135724094684,1189789.816571397,94,149,2,54.39,0,52,NA,NA,,,0,60.34951,-172.06765,59,0.1,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-50,202201,Q-23,0.0130135724094684,1189789.816571397,94,149,2,50.95,0,42,NA,NA,,,0,60.34951,-172.06765,59,0.1,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-163,202201,Q-31,0.0168178829726754,1664.8944486944388,162,186,2,41.01,0,29,NA,NA,,,0,60.33585,-177.37448,149,1.6,5,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-175,202201,Q-31,0.0168178829726754,1664.8944486944388,162,186,2,32,0,43.7,NA,NA,,,0,60.33585,-177.37448,149,1.6,5,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-188,202201,Q-31,0.0168178829726754,1664.8944486944388,162,186,2,58.05,0,71,NA,NA,,,0,60.33585,-177.37448,149,1.6,5,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,AKK-186,202201,QP2625,0.0161361840087327,373857.49609295576,162,153,1,94.9,19.13,374,NA,NA,,,0,60.13564,-173.7605,88,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-52,202201,R-22,0.013571120376594,2800.0635869046073,94,144,1,72.14,10.42,NA,NA,NA,,,0,60.65603,-171.43412,62,0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-43,202201,R-23,0.0146677708966041,166023.04311719222,94,148,2,51.15,0,NA,NA,NA,,,0,60.68129,-172.11482,60,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-47,202201,R-23,0.0146677708966041,166023.04311719222,94,148,2,49.58,0,NA,NA,NA,,,0,60.68129,-172.11482,60,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-48,202201,R-23,0.0146677708966041,166023.04311719222,94,148,2,48.21,0,NA,NA,NA,,,0,60.68129,-172.11482,60,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-49,202201,R-23,0.0146677708966041,166023.04311719222,94,148,1,74.39,10.7,NA,NA,NA,,,0,60.68129,-172.11482,60,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-57,202201,R-23,0.0146677708966041,166023.04311719222,94,148,2,48.21,0,36,NA,NA,,,0,60.68129,-172.11482,60,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-67,202201,R-23,0.0146677708966041,166023.04311719222,94,148,2,47.35,0,34,NA,NA,,,0,60.68129,-172.11482,60,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-73,202201,R-23,0.0146677708966041,166023.04311719222,94,148,2,54.48,0,NA,NA,NA,,,0,60.68129,-172.11482,60,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-76,202201,R-23,0.0146677708966041,166023.04311719222,94,148,2,49.67,0,NA,NA,NA,,,0,60.68129,-172.11482,60,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-78,202201,R-23,0.0146677708966041,166023.04311719222,94,148,1,75.86,14.24,180,NA,NA,,,0,60.68129,-172.11482,60,-0.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-55,202201,R-25,0.0145482182792232,2062.108185635626,94,155,2,47.76,0,32,NA,NA,,,0,60.66665,-173.44639,64,3.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-65,202201,R-25,0.0145482182792232,2062.108185635626,94,155,2,47.69,0,36,NA,NA,,,0,60.66665,-173.44639,64,3.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-69,202201,R-25,0.0145482182792232,2062.108185635626,94,155,2,49.78,0,NA,NA,NA,,,0,60.66665,-173.44639,64,3.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-80,202201,R-25,0.0145482182792232,2062.108185635626,94,155,2,46.87,0,36,NA,NA,,,0,60.66665,-173.44639,64,3.2,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-44,202201,R-26,0.013987965863223,67629.99561553323,94,156,2,55.66,0,NA,NA,NA,,,0,60.67961,-174.14472,86,-0.5,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-45,202201,R-26,0.013987965863223,67629.99561553323,94,156,1,80.16,12.22,162,NA,NA,,,0,60.67961,-174.14472,86,-0.5,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-46,202201,R-26,0.013987965863223,67629.99561553323,94,156,2,49.03,0,40,NA,NA,,,0,60.67961,-174.14472,86,-0.5,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-56,202201,R-26,0.013987965863223,67629.99561553323,94,156,1,72.44,10.59,130,NA,NA,,,0,60.67961,-174.14472,86,-0.5,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-61,202201,R-26,0.013987965863223,67629.99561553323,94,156,1,76.71,11.31,158,NA,NA,,,0,60.67961,-174.14472,86,-0.5,4,EBS,NA,NA,NA,NA
NA,NA,2022,NA,NA,NA,VA-72,202201,R-26,0.013987965863223,67629.99561553323,94,156,1,75.63,11.43,156,NA,NA,,,0,60.67961,-174.14472,86,-0.5,4,EBS,NA,NA,NA,NA
